"26","783","21","2","1","足立区","adachi-ku",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"27","783","18","2","1","荒川区","arakawa-ku",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"28","783","19","2","1","板橋区","itabashi-ku",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"29","783","23","2","1","江戸川区","edogawa-ku",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"30","783","11","2","1","大田区","ota-ku",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"31","783","22","2","1","葛飾区","katsushika",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"32","783","17","2","1","北区","kita-ku",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"33","783","8","2","1","江東区","kotoward",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"34","783","9","2","1","品川区","shinagawa-ku",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"35","783","13","2","1","渋谷区","shibuyaward",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"36","783","4","2","1","新宿区","shinjukuward",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"37","783","15","2","1","杉並区","suginami",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"38","783","7","2","1","墨田区","sumida-ku",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"39","783","12","2","1","世田谷区","setagaya",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"40","783","6","2","1","台東区","taito",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"41","783","2","2","1","中央区","chuo-ku",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"42","783","1","2","1","千代田区","chiyodaward",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"43","783","16","2","1","豊島区","toshimaward",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"44","783","14","2","1","中野区","nakano",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"45","783","20","2","1","練馬区","nerima-ku",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"46","783","5","2","1","文京区","bunkyoku",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"47","783","3","2","1","港区","minato-ku",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"48","783","10","2","1","目黒区","meguro",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"49","783","24","2","1","八王子市","hachiojicity",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"50","0","3","1","0","神奈川県","kanagawa",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:43:00","9"
"51","50","1","2","1","横浜市鶴見区","tsurumi-kuyokohama-shi",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"52","50","19","2","1","川崎市","kawasakicity",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"53","50","20","2","1","相模原市","sagamiharacity",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"54","50","21","2","1","横須賀市","yokosuka",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"55","50","22","2","1","平塚市","hiratsuka",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"56","0","5","1","0","埼玉県","saitama",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","9"
"57","56","1","2","1","さいたま市西区","saitama-shinishi-ku",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","3"
"58","56","11","2","1","川越市","kawagoe-shi",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","3"
"59","56","12","2","1","熊谷市","kumagaya-shi",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","3"
"60","0","4","1","0","千葉県","chiba",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:43:00","6"
"61","60","1","2","1","千葉市","chiba-shi",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"62","60","2","2","1","船橋市","funabashi",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"63","60","3","2","1","柏市","kashiwa-shi",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"64","60","4","2","1","銚子市","choshi",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"65","0","9","1","0","栃木県","tochigi",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","11"
"66","65","1","2","1","宇都宮市","utsunomiya-shi",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:27:00","3"
"67","65","2","2","1","足利市","ashikaga",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:27:00","3"
"68","0","7","1","0","茨城県","ibaraki",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","11"
"69","0","6","1","0","群馬県","gunma",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","12"
"70","69","1","2","1","前橋市","maebashi",,"1","system","2016-07-20 03:09:00","B61509","2016-11-07 08:55:00","3"
"71","69","2","2","1","高崎市","takasaki",,"1","system","2016-07-20 03:09:00","B61509","2016-11-07 08:55:00","3"
"72","69","3","2","1","桐生市","kiryushi",,"1","system","2016-07-20 03:09:00","B61509","2016-11-07 08:55:00","3"
"74","0","11","1","0","愛知県","aichi",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","29"
"75","74","1","2","1","名古屋市","nagoyacity",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"76","74","2","2","1","豊橋市","toyohashi",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"77","74","3","2","1","豊田市","toyota-shi",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"78","74","4","2","1","岡崎市","okazaki",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"79","74","5","2","1","一宮市","ichinomiya",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"80","0","26","1","0","岐阜県","gifu",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","35"
"81","80","1","2","1","岐阜市","gifu-shi",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"83","0","10","1","0","静岡県","shizuoka",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","28"
"84","83","1","2","1","静岡市","shizuokacity",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"85","83","2","2","1","浜松市","hamamatsu",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"86","154","3","2","1","大牟田市","omutacity",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"87","0","12","1","1","三重県","mie",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","25"
"88","0","27","1","0","新潟県","niigata",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","26"
"89","88","1","2","1","新潟市","niigatacity",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"91","0","8","1","1","山梨県","yamanashi",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","23"
"92","0","28","1","0","長野県","nagano",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","21"
"93","92","1","2","1","長野市","naganocity",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"95","0","29","1","0","石川県","ishikawa",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","20"
"96","95","1","2","1","金沢市","kanazawa",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"98","0","30","1","0","富山県","toyama",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","21"
"99","98","1","2","1","富山市","cityoftoyama",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"101","0","31","1","1","福井県","fukui",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","20"
"103","0","13","1","0","大阪府","osaka",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","37"
"104","103","1","2","1","大阪市","osaka-shi",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"105","103","2","2","1","堺市","sakai",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"106","103","4","2","1","豊中市","toyonaka",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"107","103","8","2","1","高槻市","takatsuki-shi",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"108","103","11","2","1","枚方市","hirakata",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"109","103","28","2","1","東大阪市","higashiosakacity",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"110","103","3","2","1","岸和田市","kishiwadacity",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"111","0","14","1","0","兵庫県","hyogo",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","36"
"112","111","1","2","1","神戸市","kobecity",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"113","111","2","2","1","姫路市","himejicity",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"114","111","3","2","1","尼崎市","amagasaki",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"115","111","5","2","1","西宮市","nishinomiya",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"116","111","4","2","1","明石市","akashi-shi",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"117","0","15","1","0","京都府","kyoto",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","33"
"118","117","1","2","1","京都市","kyotocity",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"120","0","16","1","0","滋賀県","shiga",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","30"
"121","120","1","2","1","大津市","otsu",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"122","120","2","2","1","彦根市","hikonecity",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"123","0","19","1","0","奈良県","nara",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","28"
"124","123","1","2","1","奈良市","naracity",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:32:00","3"
"125","123","2","2","1","大和高田市","yamatotakadacity",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:32:00","3"
"126","0","17","1","0","和歌山県","wakayama",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","24"
"127","126","1","2","1","和歌山市","wakayama-shi",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"128","126","2","2","1","海南市","hainancity",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"130","0","32","1","0","岡山県","okayama",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","40"
"131","130","1","2","1","岡山市","okayamacity",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"132","130","2","2","1","倉敷市","kurashiki",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"134","0","33","1","0","広島県","hiroshima",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","40"
"135","134","2","2","1","広島市","hiroshimacity",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"136","134","4","2","1","福山市","fukuyama",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"138","0","34","1","1","鳥取県","tottori",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","35"
"139","0","35","1","1","島根県","shimane",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","30"
"140","0","36","1","0","山口県","yamaguchi",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","25"
"141","140","2","2","1","下関市","shimonoseki",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"143","0","37","1","0","香川県","kagawa",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","21"
"144","143","5","2","1","高松市","takamatsu",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"146","0","38","1","1","徳島県","tokushima",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","18"
"147","0","39","1","0","愛媛県","ehime",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","16"
"148","147","9","2","1","松山市","matsuyama",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"150","0","40","1","0","高知県","kochi",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","16"
"151","150","1","2","1","高知市","kochicity",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"154","0","41","1","0","福岡県","fukuoka",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","48"
"155","154","1","2","1","北九州市","kitakyushu",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"156","154","2","2","1","福岡市","fukuokacity",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"157","154","4","2","1","久留米市","kurume-shi",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"159","0","42","1","1","佐賀県","saga",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","44"
"160","0","43","1","0","長崎県","nagasaki",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","39"
"161","160","1","2","1","長崎市","nagasaki-shi",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"163","0","44","1","0","熊本県","kumamoto",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","34"
"164","163","2","2","1","熊本市","kumamoto-shi",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"166","0","45","1","0","大分県","oita",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","28"
"167","166","1","2","1","大分市","oita-shi",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"169","0","46","1","0","宮崎県","miyazaki",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","23"
"170","169","3","2","1","宮崎市","miyazaki-shi",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"172","0","47","1","0","鹿児島県","kagoshima",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","19"
"173","172","3","2","1","鹿児島市","kagoshima-shi",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"175","0","48","1","0","沖縄県","okinawa",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","16"
"176","175","6","2","1","那覇市","naha-shi",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"178","783","25","2","1","立川市","tachikawa",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"179","783","26","2","1","武蔵野市","musashino",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"180","783","27","2","1","三鷹市","mitaka",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"181","783","28","2","1","青梅市","oumecity",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"182","783","29","2","1","府中市","fuchu-shi",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"183","783","30","2","1","昭島市","akishima-shi",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"184","783","31","2","1","調布市","chofu",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"185","783","32","2","1","町田市","machida-shi",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"187","783","34","2","1","小平市","kodaira",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"188","783","35","2","1","日野市","hino",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"189","783","36","2","1","東村山市","higashimurayamacity",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"190","783","37","2","1","国分寺市","kokubunji",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"191","783","38","2","1","国立市","nationalcity",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"192","783","39","2","1","福生市","fuukicity",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"193","783","40","2","1","狛江市","komae",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"194","783","41","2","1","東大和市","higashiyamasa",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"195","783","42","2","1","清瀬市","kiyose",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"196","783","43","2","1","東久留米市","higokurumecity",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"197","783","44","2","1","武蔵村山市","musashimurayama-shi",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"198","783","48","2","1","多摩市","tamacity",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"199","783","45","2","1","稲城市","inagi-shi",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"201","783","47","2","1","あきる野市","akiruno",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"202","783","49","2","1","西東京市","nishitokyo",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"203","783","50","2","1","西多摩郡","nishitama-gun",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"216","50","23","2","1","鎌倉市","kamakuracity",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"217","50","24","2","1","藤沢市","fujisawa",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"218","50","25","2","1","小田原市","odawaracity",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"219","50","26","2","1","茅ヶ崎市","chigasaki",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"220","50","27","2","1","逗子市","zushi",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"221","50","28","2","1","三浦市","miura",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"222","50","29","2","1","秦野市","hatano",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"223","50","30","2","1","厚木市","atsugi",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"224","50","31","2","1","大和市","yamato-shi",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"226","50","33","2","1","海老名市","ebinacity",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"227","50","34","2","1","座間市","zamacity",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"228","50","35","2","1","南足柄市","minamiashigara",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"233","50","39","2","1","中郡二宮町","nakamiyachonakagori",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:24:00","3"
"235","50","40","2","1","足柄上郡大井町","oi-machiashigaramigami-gun",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:24:00","3"
"240","50","42","2","1","足柄下郡真鶴町","shingutowninashigarashimo-gun",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:24:00","2"
"241","50","43","2","1","足柄下郡湯河原町","yugawara-machiashigarashimo-gun",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:24:00","2"
"244","56","13","2","1","川口市","kawaguchicity",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","3"
"245","56","14","2","1","行田市","gyoda",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","3"
"247","56","16","2","1","所沢市","tokorozawa",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","3"
"248","56","17","2","1","飯能市","hanno",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","3"
"249","56","18","2","1","加須市","kazo",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","3"
"250","56","19","2","1","本庄市","honjocity",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","3"
"251","56","20","2","1","東松山市","higashimatsuyama",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","3"
"252","56","21","2","1","春日部市","kasukabe",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","3"
"253","56","22","2","1","狭山市","sayama",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","3"
"254","56","23","2","1","羽生市","hanyu",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","3"
"255","56","24","2","1","鴻巣市","konosu",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","3"
"256","56","25","2","1","深谷市","fukaya",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","3"
"257","56","26","2","1","上尾市","ageo",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","3"
"258","56","27","2","1","草加市","soka",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","3"
"259","56","28","2","1","越谷市","koshigaya",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","3"
"260","56","29","2","1","蕨市","warabi",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","3"
"261","56","30","2","1","戸田市","toda-shi",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","3"
"262","56","31","2","1","入間市","iruma-shi",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","3"
"263","56","32","2","1","朝霞市","asaka",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","3"
"264","56","33","2","1","志木市","shiki",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","3"
"265","56","34","2","1","和光市","wako-shi",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","3"
"267","56","36","2","1","桶川市","okagawa-shi",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","3"
"268","56","37","2","1","久喜市","kuki",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","3"
"269","56","38","2","1","北本市","kitamoto",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","3"
"270","56","39","2","1","八潮市","yashiocity",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","3"
"271","56","40","2","1","富士見市","fujimi",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","3"
"272","56","41","2","1","三郷市","misato-shi",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","3"
"273","56","42","2","1","蓮田市","hasuda-shi",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","3"
"274","56","43","2","1","坂戸市","sakado-shi",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","3"
"275","56","44","2","1","幸手市","satte",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","3"
"276","56","45","2","1","鶴ヶ島市","tsurugashima-shi",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","3"
"277","56","46","2","1","日高市","hidakacity",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","3"
"278","56","47","2","1","吉川市","yoshikawa",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","3"
"279","56","48","2","1","ふじみ野市","fujimino",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","3"
"280","56","49","2","1","白岡市","shiraoka",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","3"
"286","56","53","2","1","比企郡嵐山町","arashiyamachohigashi-gun",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","4"
"287","56","54","2","1","比企郡小川町","ogawa-chohigashi-gun",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","4"
"302","56","63","2","1","北葛飾郡杉戸町","sugitochokitatsushikoridistrict",,"1","system","2016-07-20 03:09:00","B57190","2016-11-16 09:44:00","4"
"304","60","5","2","1","市川市","ichigawacity",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"306","60","7","2","1","木更津市","kisarazu",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"307","60","8","2","1","松戸市","matsudo-shi",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"308","60","9","2","1","野田市","noda-shi",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"309","60","10","2","1","茂原市","mobaracity",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"310","60","11","2","1","成田市","narita-shi",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"311","60","12","2","1","佐倉市","sakura",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
"312","60","13","2","1","東金市","toganecity",,"1","system","2016-07-20 03:09:00","system","2016-07-20 03:09:00","1"
